ng-star-inserted src,marquee-text,event-id,marquee-text 2,marquee-text 3,event-source-type,event-time,Unnamed: 7,full-date
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.3W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 21:15:18,,2023-08-17 2023-11-09 21:15:18
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.81kWh,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 21:15:17,,2023-08-17 2023-11-09 21:15:17
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.81kWh,61,60.0,Default Section/Salón,Sistema,2023-11-09 21:15:16,,2023-08-17 2023-11-09 21:15:16
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.1W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 21:12:07,,2023-08-17 2023-11-09 21:12:07
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,29.3°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 21:06:56,,2023-08-17 2023-11-09 21:06:56
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,29.3°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-09 21:06:55,,2023-08-17 2023-11-09 21:06:55
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.4W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 21:04:52,,2023-08-17 2023-11-09 21:04:52
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,29.2°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 21:03:39,,2023-08-17 2023-11-09 21:03:39
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,28.6°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 20:56:31,,2023-08-17 2023-11-09 20:56:31
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,28.6°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-09 20:56:30,,2023-08-17 2023-11-09 20:56:30
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,28.5°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 20:53:24,,2023-08-17 2023-11-09 20:53:24
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.9°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 20:46:06,,2023-08-17 2023-11-09 20:46:06
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.9°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-09 20:46:05,,2023-08-17 2023-11-09 20:46:05
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,28°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 20:45:56,,2023-08-17 2023-11-09 20:45:56
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,28°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 20:45:56,,2023-08-17 2023-11-09 20:45:56
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.4°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-09 20:35:40,,2023-08-17 2023-11-09 20:35:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.3W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 20:33:37,,2023-08-17 2023-11-09 20:33:37
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.3W,61,60.0,Default Section/Salón,Sistema,2023-11-09 20:33:35,,2023-08-17 2023-11-09 20:33:35
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.4°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 20:25:15,,2023-08-17 2023-11-09 20:25:15
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.3°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-09 20:25:14,,2023-08-17 2023-11-09 20:25:14
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,43,Enchufe Cocina,Default Section/Cocina,Sistema,2023-11-09 20:23:37,,2023-08-17 2023-11-09 20:23:37
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Acción: Apagar,43,Enchufe Cocina,Default Section/Cocina,Usuario,2023-11-09 20:23:37,,2023-08-17 2023-11-09 20:23:37
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.2W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 20:23:13,,2023-08-17 2023-11-09 20:23:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.8kWh,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 20:23:12,,2023-08-17 2023-11-09 20:23:12
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.8kWh,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 20:23:12,,2023-08-17 2023-11-09 20:23:12
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.2W,61,60.0,Default Section/Salón,Sistema,2023-11-09 20:23:11,,2023-08-17 2023-11-09 20:23:11
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.8kWh,61,60.0,Default Section/Salón,Sistema,2023-11-09 20:23:11,,2023-08-17 2023-11-09 20:23:11
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.3W,61,60.0,Default Section/Salón,Sistema,2023-11-09 20:12:45,,2023-08-17 2023-11-09 20:12:45
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.3W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 20:12:07,,2023-08-17 2023-11-09 20:12:07
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.5°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 20:04:26,,2023-08-17 2023-11-09 20:04:26
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.5°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-09 20:04:25,,2023-08-17 2023-11-09 20:04:25
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.2W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 20:02:22,,2023-08-17 2023-11-09 20:02:22
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.2W,61,60.0,Default Section/Salón,Sistema,2023-11-09 20:02:20,,2023-08-17 2023-11-09 20:02:20
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.4°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 19:54:01,,2023-08-17 2023-11-09 19:54:01
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.4°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-09 19:54:00,,2023-08-17 2023-11-09 19:54:00
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.79kWh,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 19:31:07,,2023-08-17 2023-11-09 19:31:07
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.79kWh,61,60.0,Default Section/Salón,Sistema,2023-11-09 19:31:06,,2023-08-17 2023-11-09 19:31:06
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.3W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 19:20:42,,2023-08-17 2023-11-09 19:20:42
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.3W,61,60.0,Default Section/Salón,Sistema,2023-11-09 19:20:40,,2023-08-17 2023-11-09 19:20:40
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,61,60.0,Default Section/Salón,Sistema,2023-11-09 19:20:40,,2023-08-17 2023-11-09 19:20:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,37,Luz Salon,Default Section/Salón,Sistema,2023-11-09 19:16:30,,2023-08-17 2023-11-09 19:16:30
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,37,Luz Salon,Default Section/Salón,Sistema,2023-11-09 19:16:30,,2023-08-17 2023-11-09 19:16:30
https://home.fibaro.com/newProxyLite?user=743526&hc=YH-00052916&temp=zHMCXtIDIGYDb3UY3b8d5qh2_6zDhgOf4mMr3rlRlto&req=%2Fassets%2Ficon%2Ffibaro%2Fcom.fibaro.FGPB101%2Fcom.fibaro.FGPB101-1Released.png,Botón soltado,33,Botón,Default Section/Baño,Sistema,2023-11-09 19:12:17,,2023-08-17 2023-11-09 19:12:17
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.2W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 19:12:07,,2023-08-17 2023-11-09 19:12:07
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.2W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 19:12:07,,2023-08-17 2023-11-09 19:12:07
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 19:12:04,,2023-08-17 2023-11-09 19:12:04
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,40,Luz Baño,Default Section/Baño,Sistema,2023-11-09 19:11:57,,2023-08-17 2023-11-09 19:11:57
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,40,Luz Baño,Default Section/Baño,Sistema,2023-11-09 19:11:57,,2023-08-17 2023-11-09 19:11:57
https://home.fibaro.com/newProxyLite?user=743526&hc=YH-00052916&temp=zHMCXtIDIGYDb3UY3b8d5qh2_6zDhgOf4mMr3rlRlto&req=%2Fassets%2Ficon%2Ffibaro%2Fcom.fibaro.FGPB101%2Fcom.fibaro.FGPB101-1Pressed.png,Botón presionado,33,Botón,Default Section/Baño,Sistema,2023-11-09 19:11:34,,2023-08-17 2023-11-09 19:11:34
https://home.fibaro.com/newProxyLite?user=743526&hc=YH-00052916&temp=zHMCXtIDIGYDb3UY3b8d5qh2_6zDhgOf4mMr3rlRlto&req=%2Fassets%2Ficon%2Ffibaro%2Fcom.fibaro.FGPB101%2Fcom.fibaro.FGPB101-1HeldDown.png,Botón mantenido,33,Botón,Default Section/Baño,Sistema,2023-11-09 19:11:17,,2023-08-17 2023-11-09 19:11:17
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,9.21kWh,40,Luz Baño,Default Section/Baño,Sistema,2023-11-09 18:55:42,,2023-08-17 2023-11-09 18:55:42
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,9.21kWh,37,Luz Salon,Default Section/Salón,Sistema,2023-11-09 18:55:40,,2023-08-17 2023-11-09 18:55:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,9.21kWh,37,Luz Salon,Default Section/Salón,Sistema,2023-11-09 18:55:40,,2023-08-17 2023-11-09 18:55:40
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.2°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 18:51:31,,2023-08-17 2023-11-09 18:51:31
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.3°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 18:41:05,,2023-08-17 2023-11-09 18:41:05
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.2°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-09 18:41:04,,2023-08-17 2023-11-09 18:41:04
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,17.5W,40,Luz Baño,Default Section/Baño,Sistema,2023-11-09 18:34:53,,2023-08-17 2023-11-09 18:34:53
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,17.5W,37,Luz Salon,Default Section/Salón,Sistema,2023-11-09 18:34:51,,2023-08-17 2023-11-09 18:34:51
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.2°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 18:30:41,,2023-08-17 2023-11-09 18:30:41
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,17.6W,40,Luz Baño,Default Section/Baño,Sistema,2023-11-09 18:24:27,,2023-08-17 2023-11-09 18:24:27
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,17.6W,37,Luz Salon,Default Section/Salón,Sistema,2023-11-09 18:24:25,,2023-08-17 2023-11-09 18:24:25
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,17.7W,40,Luz Baño,Default Section/Baño,Sistema,2023-11-09 18:14:02,,2023-08-17 2023-11-09 18:14:02
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,9.2kWh,40,Luz Baño,Default Section/Baño,Sistema,2023-11-09 18:14:01,,2023-08-17 2023-11-09 18:14:01
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,17.7W,37,Luz Salon,Default Section/Salón,Sistema,2023-11-09 18:14:00,,2023-08-17 2023-11-09 18:14:00
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,9.2kWh,37,Luz Salon,Default Section/Salón,Sistema,2023-11-09 18:14:00,,2023-08-17 2023-11-09 18:14:00
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,61,60.0,Default Section/Salón,Sistema,2023-11-09 18:07:46,,2023-08-17 2023-11-09 18:07:46
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,61,60.0,Default Section/Salón,Sistema,2023-11-09 18:07:45,,2023-08-17 2023-11-09 18:07:45
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,17.9W,40,Luz Baño,Default Section/Baño,Sistema,2023-11-09 18:03:37,,2023-08-17 2023-11-09 18:03:37
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,18W,37,Luz Salon,Default Section/Salón,Sistema,2023-11-09 18:03:36,,2023-08-17 2023-11-09 18:03:36
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,37,Luz Salon,Default Section/Salón,Sistema,2023-11-09 18:03:35,,2023-08-17 2023-11-09 18:03:35
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 17:57:37,,2023-08-17 2023-11-09 17:57:37
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 17:57:36,,2023-08-17 2023-11-09 17:57:36
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 17:57:36,,2023-08-17 2023-11-09 17:57:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,18.7W,40,Luz Baño,Default Section/Baño,Sistema,2023-11-09 17:57:33,,2023-08-17 2023-11-09 17:57:33
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,40,Luz Baño,Default Section/Baño,Sistema,2023-11-09 17:57:31,,2023-08-17 2023-11-09 17:57:31
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,43,Enchufe Cocina,Default Section/Cocina,Sistema,2023-11-09 17:57:24,,2023-08-17 2023-11-09 17:57:24
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Acción: Encender,43,Enchufe Cocina,Default Section/Cocina,Usuario,2023-11-09 17:57:24,,2023-08-17 2023-11-09 17:57:24
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.4W,61,60.0,Default Section/Salón,Sistema,2023-11-09 17:57:20,,2023-08-17 2023-11-09 17:57:20
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.4W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 17:57:10,,2023-08-17 2023-11-09 17:57:10
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.4W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 17:57:10,,2023-08-17 2023-11-09 17:57:10
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 17:57:07,,2023-08-17 2023-11-09 17:57:07
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 17:56:59,,2023-08-17 2023-11-09 17:56:59
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 17:56:58,,2023-08-17 2023-11-09 17:56:58
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.3°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 17:49:00,,2023-08-17 2023-11-09 17:49:00
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.5W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 17:46:57,,2023-08-17 2023-11-09 17:46:57
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.5W,61,60.0,Default Section/Salón,Sistema,2023-11-09 17:46:55,,2023-08-17 2023-11-09 17:46:55
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.3°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-09 17:38:35,,2023-08-17 2023-11-09 17:38:35
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.4W,61,60.0,Default Section/Salón,Sistema,2023-11-09 17:36:31,,2023-08-17 2023-11-09 17:36:31
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.78kWh,61,60.0,Default Section/Salón,Sistema,2023-11-09 17:36:30,,2023-08-17 2023-11-09 17:36:30
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.78kWh,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 17:29:44,,2023-08-17 2023-11-09 17:29:44
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.4W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 17:26:07,,2023-08-17 2023-11-09 17:26:07
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.2W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 17:15:43,,2023-08-17 2023-11-09 17:15:43
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.4°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 17:07:21,,2023-08-17 2023-11-09 17:07:21
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.4°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-09 17:07:20,,2023-08-17 2023-11-09 17:07:20
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.3W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 17:05:17,,2023-08-17 2023-11-09 17:05:17
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.3W,61,60.0,Default Section/Salón,Sistema,2023-11-09 17:05:15,,2023-08-17 2023-11-09 17:05:15
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.5W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 16:54:52,,2023-08-17 2023-11-09 16:54:52
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.5W,61,60.0,Default Section/Salón,Sistema,2023-11-09 16:54:50,,2023-08-17 2023-11-09 16:54:50
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.5W,61,60.0,Default Section/Salón,Sistema,2023-11-09 16:54:50,,2023-08-17 2023-11-09 16:54:50
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.77kWh,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 16:44:27,,2023-08-17 2023-11-09 16:44:27
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.77kWh,61,60.0,Default Section/Salón,Sistema,2023-11-09 16:44:25,,2023-08-17 2023-11-09 16:44:25
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.5°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 16:36:06,,2023-08-17 2023-11-09 16:36:06
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.5°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-09 16:36:05,,2023-08-17 2023-11-09 16:36:05
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.2W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 16:34:02,,2023-08-17 2023-11-09 16:34:02
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.2W,61,60.0,Default Section/Salón,Sistema,2023-11-09 16:34:00,,2023-08-17 2023-11-09 16:34:00
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.6°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 16:25:40,,2023-08-17 2023-11-09 16:25:40
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.6°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-09 16:25:39,,2023-08-17 2023-11-09 16:25:39
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.3W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 16:23:37,,2023-08-17 2023-11-09 16:23:37
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.3W,61,60.0,Default Section/Salón,Sistema,2023-11-09 16:23:35,,2023-08-17 2023-11-09 16:23:35
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.7°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 16:04:51,,2023-08-17 2023-11-09 16:04:51
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.7°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-09 16:04:50,,2023-08-17 2023-11-09 16:04:50
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 16:02:47,,2023-08-17 2023-11-09 16:02:47
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12W,61,60.0,Default Section/Salón,Sistema,2023-11-09 16:02:45,,2023-08-17 2023-11-09 16:02:45
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,61,60.0,Default Section/Salón,Sistema,2023-11-09 16:02:45,,2023-08-17 2023-11-09 16:02:45
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.3W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 15:58:35,,2023-08-17 2023-11-09 15:58:35
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 15:58:22,,2023-08-17 2023-11-09 15:58:22
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,40,Luz Baño,Default Section/Baño,Sistema,2023-11-09 15:57:10,,2023-08-17 2023-11-09 15:57:10
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,40,Luz Baño,Default Section/Baño,Sistema,2023-11-09 15:57:10,,2023-08-17 2023-11-09 15:57:10
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,18.6W,40,Luz Baño,Default Section/Baño,Sistema,2023-11-09 15:56:12,,2023-08-17 2023-11-09 15:56:12
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,40,Luz Baño,Default Section/Baño,Sistema,2023-11-09 15:56:09,,2023-08-17 2023-11-09 15:56:09
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.8°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 15:44:01,,2023-08-17 2023-11-09 15:44:01
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.8°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-09 15:44:00,,2023-08-17 2023-11-09 15:44:00
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.76kWh,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 15:41:57,,2023-08-17 2023-11-09 15:41:57
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,61,60.0,Default Section/Salón,Sistema,2023-11-09 15:41:55,,2023-08-17 2023-11-09 15:41:55
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.76kWh,61,60.0,Default Section/Salón,Sistema,2023-11-09 15:41:55,,2023-08-17 2023-11-09 15:41:55
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,61,60.0,Default Section/Salón,Sistema,2023-11-09 15:41:55,,2023-08-17 2023-11-09 15:41:55
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 15:39:39,,2023-08-17 2023-11-09 15:39:39
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 15:39:38,,2023-08-17 2023-11-09 15:39:38
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.2W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 15:31:32,,2023-08-17 2023-11-09 15:31:32
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.2W,61,60.0,Default Section/Salón,Sistema,2023-11-09 15:31:30,,2023-08-17 2023-11-09 15:31:30
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,61,60.0,Default Section/Salón,Sistema,2023-11-09 15:31:30,,2023-08-17 2023-11-09 15:31:30
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,61,60.0,Default Section/Salón,Sistema,2023-11-09 15:31:30,,2023-08-17 2023-11-09 15:31:30
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 15:28:19,,2023-08-17 2023-11-09 15:28:19
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-09 15:28:16,,2023-08-17 2023-11-09 15:28:16
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.7°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 15:23:11,,2023-08-17 2023-11-09 15:23:11
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.7°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-09 15:23:10,,2023-08-17 2023-11-09 15:23:10
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.8°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-09 15:12:46,,2023-08-17 2023-11-09 15:12:46
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,27.8°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-09 15:02:19,,2023-08-17 2023-11-09 15:02:19
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,40,Luz Baño,Default Section/Baño,Sistema,2023-11-09 14:55:53,,2023-08-17 2023-11-09 14:55:53
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,40,Luz Baño,Default Section/Baño,Sistema,2023-11-09 14:55:53,,2023-08-17 2023-11-09 14:55:53
