ng-star-inserted src,marquee-text,event-id,marquee-text 2,marquee-text 3,event-source-type,event-time,full-date
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:41:52,2024-01-19 2024-01-26 21:41:52
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:41:51,2024-01-19 2024-01-26 21:41:51
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.9W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:41:50,2024-01-19 2024-01-26 21:41:50
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.9W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:41:50,2024-01-19 2024-01-26 21:41:50
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:41:49,2024-01-19 2024-01-26 21:41:49
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:40:38,2024-01-19 2024-01-26 21:40:38
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:40:37,2024-01-19 2024-01-26 21:40:37
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:40:30,2024-01-19 2024-01-26 21:40:30
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:40:20,2024-01-19 2024-01-26 21:40:20
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:40:19,2024-01-19 2024-01-26 21:40:19
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:40:18,2024-01-19 2024-01-26 21:40:18
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,28W,65.0,Luz pasillo,Casa/Pasillo,Sistema,2024-01-26 21:40:18,2024-01-19 2024-01-26 21:40:18
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:40:17,2024-01-19 2024-01-26 21:40:17
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:40:17,2024-01-19 2024-01-26 21:40:17
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:40:16,2024-01-19 2024-01-26 21:40:16
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,28W,62.0,61.0,Casa/Salón,Sistema,2024-01-26 21:40:16,2024-01-19 2024-01-26 21:40:16
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:39:33,2024-01-19 2024-01-26 21:39:33
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:39:32,2024-01-19 2024-01-26 21:39:32
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:39:30,2024-01-19 2024-01-26 21:39:30
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:38:51,2024-01-19 2024-01-26 21:38:51
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:38:50,2024-01-19 2024-01-26 21:38:50
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,39W,59.0,Luz cocina,Casa/Cocina,Sistema,2024-01-26 21:38:14,2024-01-19 2024-01-26 21:38:14
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,37.65kWh,59.0,Luz cocina,Casa/Cocina,Sistema,2024-01-26 21:38:13,2024-01-19 2024-01-26 21:38:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,37.65kWh,59.0,Luz cocina,Casa/Cocina,Sistema,2024-01-26 21:38:13,2024-01-19 2024-01-26 21:38:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,39W,56.0,55.0,Casa/Salón,Sistema,2024-01-26 21:38:11,2024-01-19 2024-01-26 21:38:11
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,37.65kWh,56.0,55.0,Casa/Salón,Sistema,2024-01-26 21:38:11,2024-01-19 2024-01-26 21:38:11
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,56.0,55.0,Casa/Salón,Sistema,2024-01-26 21:38:11,2024-01-19 2024-01-26 21:38:11
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:38:10,2024-01-19 2024-01-26 21:38:10
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:38:09,2024-01-19 2024-01-26 21:38:09
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:37:50,2024-01-19 2024-01-26 21:37:50
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:37:49,2024-01-19 2024-01-26 21:37:49
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:37:14,2024-01-19 2024-01-26 21:37:14
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:37:13,2024-01-19 2024-01-26 21:37:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:37:13,2024-01-19 2024-01-26 21:37:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:37:05,2024-01-19 2024-01-26 21:37:05
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:37:04,2024-01-19 2024-01-26 21:37:04
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:37:03,2024-01-19 2024-01-26 21:37:03
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:36:14,2024-01-19 2024-01-26 21:36:14
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:36:13,2024-01-19 2024-01-26 21:36:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:35:48,2024-01-19 2024-01-26 21:35:48
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:35:47,2024-01-19 2024-01-26 21:35:47
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:35:42,2024-01-19 2024-01-26 21:35:42
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:35:30,2024-01-19 2024-01-26 21:35:30
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:35:30,2024-01-19 2024-01-26 21:35:30
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:35:20,2024-01-19 2024-01-26 21:35:20
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:35:19,2024-01-19 2024-01-26 21:35:19
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:35:17,2024-01-19 2024-01-26 21:35:17
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:35:14,2024-01-19 2024-01-26 21:35:14
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:35:13,2024-01-19 2024-01-26 21:35:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:35:10,2024-01-19 2024-01-26 21:35:10
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:35:09,2024-01-19 2024-01-26 21:35:09
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.8W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:35:07,2024-01-19 2024-01-26 21:35:07
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:34:58,2024-01-19 2024-01-26 21:34:58
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:34:58,2024-01-19 2024-01-26 21:34:58
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:34:56,2024-01-19 2024-01-26 21:34:56
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:34:53,2024-01-19 2024-01-26 21:34:53
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:34:44,2024-01-19 2024-01-26 21:34:44
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:34:43,2024-01-19 2024-01-26 21:34:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:34:39,2024-01-19 2024-01-26 21:34:39
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:34:38,2024-01-19 2024-01-26 21:34:38
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:34:37,2024-01-19 2024-01-26 21:34:37
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:34:36,2024-01-19 2024-01-26 21:34:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:34:36,2024-01-19 2024-01-26 21:34:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:34:35,2024-01-19 2024-01-26 21:34:35
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,31.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:34:34,2024-01-19 2024-01-26 21:34:34
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,377.61kWh,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:31:56,2024-01-19 2024-01-26 21:31:56
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,662.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:31:56,2024-01-19 2024-01-26 21:31:56
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,32.8W,29.0,Luz salón,Casa/Salón,Sistema,2024-01-26 21:29:53,2024-01-19 2024-01-26 21:29:53
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,47.08kWh,29.0,Luz salón,Casa/Salón,Sistema,2024-01-26 21:29:53,2024-01-19 2024-01-26 21:29:53
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,32.7W,26.0,25.0,Casa/Salón,Sistema,2024-01-26 21:29:51,2024-01-19 2024-01-26 21:29:51
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,47.08kWh,26.0,25.0,Casa/Salón,Sistema,2024-01-26 21:29:51,2024-01-19 2024-01-26 21:29:51
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,32.7W,29.0,Luz salón,Casa/Salón,Sistema,2024-01-26 21:28:41,2024-01-19 2024-01-26 21:28:41
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,32.7W,29.0,Luz salón,Casa/Salón,Sistema,2024-01-26 21:28:41,2024-01-19 2024-01-26 21:28:41
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,675.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:25:59,2024-01-19 2024-01-26 21:25:59
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,406W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:25:58,2024-01-19 2024-01-26 21:25:58
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:25:56,2024-01-19 2024-01-26 21:25:56
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:25:55,2024-01-19 2024-01-26 21:25:55
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,40W,59.0,Luz cocina,Casa/Cocina,Sistema,2024-01-26 21:25:55,2024-01-19 2024-01-26 21:25:55
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,59.0,Luz cocina,Casa/Cocina,Sistema,2024-01-26 21:25:43,2024-01-19 2024-01-26 21:25:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:25:28,2024-01-19 2024-01-26 21:25:28
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:25:25,2024-01-19 2024-01-26 21:25:25
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:25:22,2024-01-19 2024-01-26 21:25:22
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:25:22,2024-01-19 2024-01-26 21:25:22
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:25:19,2024-01-19 2024-01-26 21:25:19
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:25:18,2024-01-19 2024-01-26 21:25:18
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:25:17,2024-01-19 2024-01-26 21:25:17
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:25:16,2024-01-19 2024-01-26 21:25:16
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:25:06,2024-01-19 2024-01-26 21:25:06
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:25:05,2024-01-19 2024-01-26 21:25:05
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:25:03,2024-01-19 2024-01-26 21:25:03
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:53,2024-01-19 2024-01-26 21:24:53
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:50,2024-01-19 2024-01-26 21:24:50
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:50,2024-01-19 2024-01-26 21:24:50
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:47,2024-01-19 2024-01-26 21:24:47
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:41,2024-01-19 2024-01-26 21:24:41
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.2W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:40,2024-01-19 2024-01-26 21:24:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:39,2024-01-19 2024-01-26 21:24:39
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.8W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:37,2024-01-19 2024-01-26 21:24:37
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:23,2024-01-19 2024-01-26 21:24:23
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:13,2024-01-19 2024-01-26 21:24:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:12,2024-01-19 2024-01-26 21:24:12
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:11,2024-01-19 2024-01-26 21:24:11
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:11,2024-01-19 2024-01-26 21:24:11
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:08,2024-01-19 2024-01-26 21:24:08
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:07,2024-01-19 2024-01-26 21:24:07
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:02,2024-01-19 2024-01-26 21:24:02
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:24:00,2024-01-19 2024-01-26 21:24:00
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:54,2024-01-19 2024-01-26 21:23:54
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:51,2024-01-19 2024-01-26 21:23:51
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:50,2024-01-19 2024-01-26 21:23:50
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:49,2024-01-19 2024-01-26 21:23:49
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:47,2024-01-19 2024-01-26 21:23:47
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:47,2024-01-19 2024-01-26 21:23:47
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:34,2024-01-19 2024-01-26 21:23:34
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:23,2024-01-19 2024-01-26 21:23:23
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:22,2024-01-19 2024-01-26 21:23:22
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.1W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:15,2024-01-19 2024-01-26 21:23:15
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:13,2024-01-19 2024-01-26 21:23:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:12,2024-01-19 2024-01-26 21:23:12
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:11,2024-01-19 2024-01-26 21:23:11
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:09,2024-01-19 2024-01-26 21:23:09
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:06,2024-01-19 2024-01-26 21:23:06
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:06,2024-01-19 2024-01-26 21:23:06
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:05,2024-01-19 2024-01-26 21:23:05
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:03,2024-01-19 2024-01-26 21:23:03
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:02,2024-01-19 2024-01-26 21:23:02
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:23:01,2024-01-19 2024-01-26 21:23:01
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:22:27,2024-01-19 2024-01-26 21:22:27
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:22:26,2024-01-19 2024-01-26 21:22:26
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.2W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:22:13,2024-01-19 2024-01-26 21:22:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:22:11,2024-01-19 2024-01-26 21:22:11
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:22:11,2024-01-19 2024-01-26 21:22:11
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:22:10,2024-01-19 2024-01-26 21:22:10
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:22:09,2024-01-19 2024-01-26 21:22:09
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:22:08,2024-01-19 2024-01-26 21:22:08
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,2.2W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:21:49,2024-01-19 2024-01-26 21:21:49
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,2.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:21:40,2024-01-19 2024-01-26 21:21:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,2.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:21:39,2024-01-19 2024-01-26 21:21:39
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:21:38,2024-01-19 2024-01-26 21:21:38
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,2.2W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-01-26 21:21:37,2024-01-19 2024-01-26 21:21:37
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,27.5W,65.0,Luz pasillo,Casa/Pasillo,Sistema,2024-01-26 21:21:33,2024-01-19 2024-01-26 21:21:33
